India		Total	Male	Female
1970			
 10-14 	85626128.000000	44506548.000000	41119576.000000
 15-19 	80025968.000000	41691532.000000	38334440.000000
 20-24 	70515424.000000	36925328.000000	33590096.000000
 25-29 	62442936.000000	32910478.000000	29532458.000000
 30-34 	53136348.000000	28050342.000000	25086006.000000
 35-39 	40551264.000000	20900778.000000	19650484.000000
 40-44 	36350056.000000	18664740.000000	17685316.000000
 45-49 	32735620.000000	16651898.000000	16083722.000000
 50-54 	27705314.000000	14202176.000000	13503139.000000
 55-59 	22524402.000000	11716721.000000	10807680.000000
 60-64 	17353478.000000	8979918.000000	8373561.000000
 65-69 	12561270.000000	6402862.500000	6158407.500000
 70-74 	8244335.500000	4113517.250000	4130818.000000
 75-79 	4792212.500000	2351071.000000	2441141.500000
 80+ 	3306741.000000	1568417.250000	1738323.625000
Total	763733632.000000	396174560.000000	367559104.000000
1985			
 0-4	110963464.000000	57366216.000000	53597252.000000
 5-9	98452144.000000	51029644.000000	47422504.000000
 10-14 	87607920.000000	45506316.000000	42101604.000000
 15-19 	80911432.000000	42157824.000000	38753608.000000
 20-24 	72091040.000000	37727608.000000	34363432.000000
 25-29 	63761116.000000	33565296.000000	30195820.000000
 30-34 	55429280.000000	29332920.000000	26096364.000000
 35-39 	42111872.000000	21773160.000000	20338710.000000
 40-44 	36838416.000000	18933524.000000	17904892.000000
 45-49 	33309582.000000	16934688.000000	16374893.000000
 50-54 	28383684.000000	14483278.000000	13900405.000000
 55-59 	23136880.000000	11988658.000000	11148222.000000
 60-64 	17822208.000000	9213146.000000	8609062.000000
 65-69 	12905223.000000	6579929.500000	6325293.000000
 70-74 	8459785.000000	4222216.000000	4237569.500000
 75-79 	4954629.000000	2425658.500000	2528970.250000
 80+ 	3430004.500000	1630822.500000	1799182.000000
Total	780568704.000000	404870912.000000	375697792.000000
1986			
 0-4	112548784.000000	58206408.000000	54342376.000000
 5-9	100277832.000000	51980192.000000	48297640.000000
 10-14 	89528672.000000	46491084.000000	43037588.000000
 15-19 	81894360.000000	42658952.000000	39235408.000000
 20-24 	73749720.000000	38571648.000000	35178072.000000
 25-29 	65118348.000000	34246368.000000	30871978.000000
