Mayotte	1970	1.63	1.54	1.46	1.38	1.31	1.24	1.17	1.11	1.05	1	0.95	0.9	0.86	0.83	0.8	0.78	0.76	0.74	0.71	0.67	0.64	0.6	0.58	0.56	0.54	0.53	0.52	0.5	0.48	0.45	0.43	0.4	0.38	0.37	0.36	0.34	0.33	0.32	0.31	0.29	0.28	0.26	0.25	0.25	0.24	0.24	0.24	0.23	0.22	0.2	0.19	0.17	0.17	0.18	0.19	0.2	0.22	0.23	0.22	0.2	0.19	0.18	0.17	0.16	0.16	0.16	0.16	0.15	0.15	0.14	0.13	0.12	0.11	0.1	0.09	0.09	0.08	0.07	0.06	0.05	0.24
Mexico	1970	2058.68	1972.54	1893.51	1820.94	1754.21	1692.68	1635.72	1582.71	1533	1485.98	1440.99	1397.4	1354.61	1312.03	1268.98	1227.31	1188.94	1140.56	1076.46	1003.6	933.43	862.17	804.8	769.45	748.65	727.43	709.57	687.58	656.51	620.73	588.83	558.16	534.6	521.67	515.71	509.62	504.83	498.04	486.9	472.99	460.13	447.41	434.67	422.14	409.47	396.76	384.85	369.63	349.35	326.36	304.08	280.99	263.92	256.35	254.82	252.69	251.64	247.5	237.62	224.26	212.08	199.86	189.51	182.35	177.12	171.39	165.82	158.88	149.65	138.98	128.72	118.58	108.73	99.46	90.66	81.94	73.37	65.45	58.39	52.03	279.78
Micronesia	1970	2.38	2.28	2.19	2.11	2.03	1.96	1.9	1.84	1.78	1.73	1.68	1.63	1.59	1.57	1.54	1.52	1.51	1.46	1.36	1.22	1.1	0.97	0.87	0.84	0.83	0.83	0.83	0.82	0.8	0.76	0.74	0.71	0.69	0.67	0.65	0.63	0.61	0.59	0.57	0.56	0.54	0.52	0.5	0.49	0.47	0.46	0.44	0.43	0.41	0.4	0.38	0.37	0.36	0.34	0.33	0.31	0.3	0.29	0.28	0.27	0.25	0.24	0.23	0.22	0.21	0.2	0.18	0.17	0.16	0.15	0.14	0.13	0.12	0.11	0.1	0.09	0.08	0.07	0.06	0.05	0.24
Mongolia	1970	46.1	46.48	46.29	45.59	44.47	42.98	41.2	39.19	37.03	34.78	32.41	29.87	27.77	26.4	25.5	24.58	23.78	22.78	21.42	19.86	18.46	17.1	16.1	15.65	15.57	15.49	15.47	15.43	15.29	15.08	14.94	14.84	14.68	14.43	14.12	13.82	13.51	13.21	12.94	12.68	12.42	12.17	11.91	11.61	11.32	11.02	10.69	10.46	10.39	10.4	10.39	10.44	10.29	9.83	9.19	8.58	7.92	7.5	7.48	7.71	7.88	8.09	8.06	7.63	6.95	6.31	5.66	5.12	4.79	4.61	4.38	4.16	3.9	3.55	3.15	2.78	2.42	2.08	1.77	1.49	5.06
Montenegro	1970	9.96	10.52	10.97	11.32	11.58	11.76	11.88	11.92	11.92	11.86	11.75	11.57	11.44	11.39	11.39	11.35	11.31	11.1	10.64	10.01	9.42	8.81	8.3	7.96	7.74	7.52	7.28	7.16	7.2	7.33	7.47	7.63	7.72	7.69	7.58	7.47	7.35	7.21	7.05	6.87	6.67	6.46	6.2	5.86	5.48	5.11	4.75	4.39	4.03	3.69	3.37	3.04	2.86	2.9	3.09	3.27	3.48	3.63	3.7	3.7	3.71	3.73	3.7	3.6	3.45	3.3	3.14	2.96	2.78	2.6	2.42	2.22	2.04	1.88	1.75	1.62	1.49	1.36	1.22	1.09	5.54
Morocco	1970	603.71	591.44	579.2	566.9	554.45	541.74	528.7	515.22	501.21	486.58	471.26	455.2	438.12	419.86	400.43	381.19	363.29	340.43	310.07	275.86	243.29	210.36	186.64	177.15	177.31	177.24	178.58	180.16	180.3	179.66	180.67	182.89	184	183.1	180.86	178.71	176.16	174.04	172.83	171.93	170.44	168.76	165.15	158.7	150.34	142.03	133.57	124.95	116.42	108.09	99.77	91.47	84.27	78.69	74.36	70.23	66.32	63.47	61.92	61.25	60.75	60.5	59.96	58.77	57.09	55.54	54.09	51.91	48.71	44.84	40.97	36.99	33.19	29.78	26.65	23.5	20.42	17.48	14.7	12.1	40.72
Mozambique	1970	370.09	347.58	327.49	309.63	293.81	279.83	267.5	256.62	247	238.44	230.94	224.5	217.97	210.77	203.27	196.43	190.04	183.94	178.16	172.65	167.36	162.25	157.44	152.96	148.73	144.65	140.76	136.8	132.65	128.41	124.31	120.31	116.47	112.84	109.37	105.97	102.66	99.42	96.24	93.12	90.1	87.14	84.28	81.51	78.82	76.19	73.61	71.08	68.6	66.15	63.75	61.39	59.05	56.7	54.38	52.07	49.8	47.54	45.28	43.04	40.82	38.63	36.44	34.27	32.11	29.98	27.9	25.83	23.76	21.72	19.74	17.82	15.97	14.21	12.53	10.93	9.41	8.02	6.78	5.67	19.67
Myanmar	1970	971.11	927.41	888.35	853.51	822.48	794.84	770.18	748.07	728.11	709.87	692.66	675.77	660.22	646.18	632.37	618.95	607.8	586.97	551.14	506.51	464.02	420.71	387.08	369.2	361.96	353.96	347.25	341.26	334.5	327.63	322.71	319.19	315.95	312.59	309.19	306.07	302.9	300	297.48	294.92	292.17	289.72	284.59	275.42	263.73	252.16	239.89	229.77	223.37	219.24	214.53	210.02	203.97	195.3	185.03	175.21	165.35	156.49	149.33	143.31	137.07	130.88	124.64	118.19	111.61	105.22	99.06	92.55	85.47	78.1	70.94	63.89	57.27	51.3	45.85	40.58	35.55	30.87	26.55	22.59	88.2
Namibia	1970	29.41	28.01	26.72	25.55	24.49	23.51	22.62	21.81	21.06	20.38	19.74	19.16	18.59	18.03	17.47	16.95	16.45	15.93	15.35	14.75	14.17	13.6	13.07	12.6	12.17	11.76	11.36	10.96	10.54	10.11	9.71	9.32	8.98	8.72	8.52	8.32	8.13	7.98	7.86	7.77	7.69	7.62	7.49	7.27	6.98	6.71	6.42	6.17	5.96	5.77	5.58	5.39	5.19	4.99	4.77	4.57	4.37	4.16	3.96	3.77	3.57	3.38	3.2	3.05	2.91	2.77	2.64	2.49	2.32	2.13	1.95	1.77	1.6	1.43	1.28	1.13	0.99	0.86	0.75	0.67	3.06
Nepal	1970	423.91	400.13	379.42	361.53	346.19	333.13	322.1	312.83	305.06	298.52	292.87	287.77	283.35	279.52	275.77	272.4	270.17	263.62	250.31	233.03	216.56	199.41	186.92	182.06	182.13	181.48	181.3	179.88	175.84	170.18	165.35	160.94	156.41	151.76	147.1	142.44	137.68	133.62	130.62	128.31	125.92	123.63	120.98	117.7	113.98	110.39	106.85	103.16	99.3	95.35	91.39	87.38	83.62	80.25	77.15	74.01	70.91	67.78	64.58	61.34	58.16	55.01	51.8	48.46	45.07	41.74	38.47	35.22	31.96	28.74	25.63	22.6	19.84	17.45	15.34	13.35	11.51	9.83	8.29	6.91	24.33
Netherlands	1970	226.55	234.39	240.13	243.98	246.16	246.88	246.34	244.78	242.4	239.42	235.96	232.16	228.64	225.78	223.55	220.81	216.92	216.38	221.07	228.52	235.24	242.9	243.94	234.55	218.6	203.7	188.18	175.96	169.72	167.47	164.39	161.22	159.09	158	157.64	157.8	158.62	158.65	157.15	154.75	152.57	150.08	148.78	149.43	151.12	152.54	154.39	153.69	148.95	141.79	135.01	127.74	122.91	122.17	123.97	125.17	126.43	126.65	124.95	121.97	119.22	116.43	113.36	110.06	106.54	102.79	98.83	94.74	90.57	86.31	81.93	77.49	72.96	68.36	63.72	59.09	54.48	49.93	45.45	41.08	222.84
New_Caledonia	1970	3.54	3.3	3.1	2.93	2.79	2.67	2.57	2.49	2.43	2.38	2.34	2.31	2.28	2.23	2.18	2.13	2.08	2.04	1.99	1.94	1.89	1.84	1.79	1.76	1.73	1.7	1.68	1.64	1.59	1.53	1.47	1.41	1.37	1.35	1.35	1.34	1.34	1.32	1.29	1.25	1.21	1.16	1.13	1.09	1.06	1.03	1	0.97	0.93	0.89	0.86	0.82	0.79	0.77	0.74	0.72	0.7	0.68	0.67	0.67	0.66	0.65	0.63	0.58	0.51	0.45	0.38	0.33	0.29	0.27	0.25	0.23	0.21	0.19	0.17	0.15	0.13	0.11	0.1	0.09	0.39
New_Zealand	1970	58.39	58.91	59.41	59.85	60.23	60.54	60.75	60.85	60.82	60.66	60.4	60.09	59.43	58.28	56.8	55.26	53.57	52.05	50.9	49.95	48.91	47.93	46.56	44.58	42.25	40.02	37.76	35.97	34.93	34.4	33.88	33.5	32.97	32.11	31.08	30.21	29.34	28.98	29.38	30.26	31.07	31.95	32.52	32.56	32.24	31.98	31.74	31.32	30.7	29.94	29.15	28.25	27.57	27.23	27.1	26.89	26.67	26.3	25.71	24.94	24.19	23.42	22.57	21.63	20.62	19.59	18.52	17.5	16.59	15.75	14.89	14.05	13.17	12.21	11.23	10.27	9.32	8.47	7.78	7.19	42.61
Nicaragua	1970	98.66	92.84	87.96	83.92	80.6	77.91	75.73	73.95	72.48	71.2	70.11	69.22	67.88	65.78	63.14	60.64	58.37	55.31	51.12	46.34	41.69	36.88	33.45	32.22	32.41	32.48	32.77	32.66	31.69	30.2	28.98	27.87	26.84	25.97	25.21	24.43	23.65	22.91	22.22	21.56	20.91	20.27	19.63	18.97	18.29	17.63	16.99	16.29	15.52	14.7	13.91	13.11	12.39	11.8	11.28	10.77	10.28	9.79	9.29	8.79	8.32	7.86	7.41	6.98	6.55	6.14	5.74	5.34	4.94	4.56	4.19	3.83	3.48	3.15	2.83	2.52	2.23	1.96	1.73	1.52	6.97
Niger	1970	202.73	190.09	178.77	168.65	159.63	151.62	144.5	138.18	132.55	127.51	123.03	119.09	115.2	111.12	106.96	103.17	99.72	96.08	92.03	87.83	83.79	79.72	76.45	74.36	73	71.62	70.43	68.63	65.74	62.19	58.85	55.55	52.55	50.05	47.91	45.76	43.67	41.68	39.79	37.99	36.3	34.69	33.24	31.99	30.88	29.84	28.86	27.88	26.87	25.84	24.85	23.89	22.94	21.98	21.03	20.08	19.14	18.18	17.18	16.15	15.14	14.15	13.13	12.09	11.03	10	8.99	8.04	7.18	6.39	5.63	4.91	4.23	3.6	3.02	2.48	1.99	1.56	1.2	0.89	1.74
Nigeria	1970	2137.11	2021.83	1917.86	1824.34	1740.37	1665.06	1597.55	1536.94	1482.35	1432.9	1388.77	1350.15	1310.8	1267.69	1223.14	1182.04	1142.83	1108.01	1079.13	1054.36	1030.26	1007.5	983.94	958.19	931.13	905.21	880.07	854.51	828.21	801.59	775.44	749.69	724.52	700.16	676.57	653.48	630.82	609.53	590.02	571.86	554.15	536.96	520.42	504.48	489	473.91	459.18	444.37	429.25	413.93	398.86	384.07	368.82	352.83	336.46	320.28	304.09	288.69	274.51	261.15	247.86	234.89	221.65	207.79	193.66	179.9	166.29	153.47	141.79	130.92	120.28	110.16	99.61	88.16	76.35	65.2	54.52	44.94	36.91	30.12	86.05
Norway	1970	68.7	67.03	65.65	64.54	63.66	62.99	62.49	62.15	61.93	61.79	61.78	61.94	61.9	61.52	60.96	60.38	59.59	59.46	60.4	61.9	63.17	64.54	64.6	62.63	59.35	56.24	53.06	50.1	47.69	45.69	43.63	41.59	40.08	39.32	39.1	39.04	39.17	39.55	40.15	40.95	41.85	42.77	43.99	45.59	47.38	49.11	50.9	51.98	51.97	51.23	50.49	49.59	48.8	48.33	48.01	47.52	46.94	46.21	45.29	44.23	43.13	41.97	40.84	39.77	38.74	37.63	36.47	35.26	34	32.69	31.34	29.97	28.44	26.69	24.8	22.92	21.03	19.15	17.33	15.55	85.45
Oman	1970	30.36	28.76	27.31	25.97	24.75	23.63	22.61	21.66	20.79	19.99	19.25	18.58	17.9	17.15	16.39	15.68	14.99	14.39	13.9	13.5	13.11	12.74	12.37	12	11.61	11.25	10.9	10.53	10.1	9.63	9.19	8.74	8.32	7.94	7.58	7.23	6.9	6.58	6.29	6.03	5.78	5.54	5.33	5.16	5.02	4.89	4.77	4.66	4.56	4.47	4.39	4.31	4.22	4.12	4.01	3.89	3.78	3.66	3.53	3.39	3.25	3.1	2.96	2.81	2.66	2.51	2.35	2.2	2.04	1.87	1.72	1.56	1.4	1.24	1.09	0.94	0.8	0.67	0.56	0.47	1.6
Other_non_specified_areas	1970	353.65	372.44	387.6	399.4	408.07	413.86	417.02	417.8	416.46	413.23	407.65	399.21	391.84	387.21	383.4	378.11	373.41	360.44	335.09	302.33	270.85	238.42	213.35	200.5	195.94	190.61	185.99	182.68	179.95	177.84	177.12	177.67	177.64	176.2	173.94	172.04	169.99	168.76	168.9	169.65	169.93	170.15	168.34	163.46	156.48	149.61	142.64	135.14	127.17	119.04	110.74	102.02	95.17	91.24	89.18	86.94	85.04	82.15	77.43	71.58	66.17	60.9	55.96	51.64	47.76	43.88	40.08	36.55	33.33	30.37	27.58	24.98	22.49	20.06	17.72	15.56	13.54	11.75	10.25	8.98	39.89
Pakistan	1970	2149.02	2062.62	1980.39	1902.01	1827.17	1755.55	1686.83	1620.7	1556.84	1494.94	1436.5	1383.03	1325.1	1258.71	1189.04	1123.71	1059.39	1010.86	985.7	976.33	966.99	960.04	952.71	941.79	928.33	917.3	908.55	893.78	869.62	839.48	810.07	779.96	752.37	729.56	709.9	689.49	669.09	649.07	629.21	609.64	590.64	572.07	554.13	536.89	520.2	503.8	487.76	471.71	455.46	439.14	423.09	407.18	391.58	376.4	361.51	346.78	332.38	317.58	302.04	286.18	270.62	255.14	240.7	227.84	216.04	204.38	193.16	181.56	169.11	156.27	143.96	131.96	120.74	110.6	101.32	92.33	83.75	75.55	67.67	60.16	323.52
Panama	1970	53.56	52.34	51.1	49.85	48.58	47.3	46.01	44.71	43.4	42.09	40.78	39.48	38.17	36.84	35.51	34.19	32.9	31.65	30.46	29.32	28.21	27.12	26.1	25.16	24.29	23.45	22.65	21.85	21.06	20.27	19.52	18.8	18.1	17.42	16.76	16.13	15.52	14.93	14.39	13.87	13.38	12.91	12.46	12.04	11.64	11.26	10.9	10.56	10.24	9.93	9.64	9.35	9.06	8.75	8.44	8.13	7.83	7.52	7.2	6.89	6.58	6.27	5.97	5.68	5.4	5.12	4.85	4.58	4.3	4.02	3.74	3.47	3.21	2.96	2.71	2.47	2.24	2.02	1.81	1.61	8.3
Papua_New_Guinea	1970	92.43	87.7	83.46	79.67	76.29	73.28	70.62	68.25	66.14	64.26	62.56	61.02	59.58	58.2	56.86	55.6	54.47	53.03	51.1	48.86	46.71	44.56	42.65	41.15	39.93	38.69	37.48	36.34	35.23	34.17	33.16	32.21	31.26	30.26	29.24	28.26	27.31	26.39	25.54	24.72	23.92	23.13	22.35	21.56	20.77	20	19.23	18.47	17.71	16.94	16.19	15.44	14.71	13.98	13.27	12.57	11.88	11.2	10.53	9.88	9.23	8.61	7.99	7.4	6.83	6.27	5.73	5.22	4.73	4.28	3.84	3.43	3.03	2.62	2.21	1.83	1.47	1.17	0.98	0.86	4.65
Paraguay	1970	88.55	86.99	85.37	83.7	81.97	80.2	78.37	76.5	74.59	72.63	70.6	68.5	66.42	64.4	62.4	60.35	58.35	55.99	53.09	49.88	46.76	43.66	40.83	38.45	36.4	34.38	32.4	30.76	29.58	28.71	27.94	27.37	26.57	25.34	23.88	22.56	21.24	20.37	20.21	20.49	20.73	21.04	21.05	20.52	19.65	18.86	18.06	17.34	16.76	16.28	15.76	15.23	14.69	14.13	13.57	13.02	12.47	11.94	11.44	10.95	10.46	9.98	9.51	9.04	8.58	8.12	7.68	7.22	6.76	6.29	5.84	5.39	4.95	4.52	4.11	3.71	3.32	2.95	2.6	2.27	10.54
Peru	1970	493.2	479.01	464.66	450.19	435.69	421.21	406.83	392.62	378.63	364.95	351.45	338	325.64	314.8	304.99	295.37	286.25	276.48	265.43	253.74	242.61	231.82	221.83	213.01	205.12	197.46	190.04	183.53	178.13	173.54	169.18	165.15	161.03	156.57	151.9	147.46	143.23	138.74	133.82	128.66	123.63	118.65	113.9	109.51	105.41	101.39	97.5	93.79	90.26	86.92	83.71	80.57	77.82	75.57	73.66	71.77	69.97	67.98	65.63	63.05	60.53	58.07	55.39	52.4	49.22	46.05	42.81	39.87	37.41	35.25	33.07	30.96	28.67	26.04	23.22	20.53	17.93	15.5	13.29	11.29	40.94
Philippines	1970	1300.14	1269.14	1238.73	1208.87	1179.52	1150.67	1122.27	1094.29	1066.71	1039.48	1011.71	982.5	956.16	934.4	914.58	894.25	876.15	846.29	798.19	739.31	682.78	624.95	578.64	551.21	536.34	520.29	505.75	490.52	472.12	452.14	434.41	417.82	402.78	389.77	377.99	366.75	356.87	344.07	326.37	306.03	286.76	267.2	252.55	245.58	243.56	241.21	239.85	236.26	228.38	217.96	208.57	199.25	191.67	186.94	183.97	180.53	177.06	172.71	166.81	159.81	153	146.37	138.67	129.47	119.41	109.43	99.27	90.34	83.44	77.91	72.33	67.02	61.67	56.01	50.25	44.9	39.87	35.19	30.92	27.03	124.69
Poland	1970	560.61	520.57	497.75	489.96	494.96	510.53	534.46	564.53	598.52	634.2	672.14	712.89	740.35	746.76	738.22	729.14	717.29	700.54	679.46	654.58	628	601.92	568.65	525.4	477.68	431.63	383.47	355.37	358.17	381.1	402.59	427.05	445.63	451.81	450.06	451.26	453.03	454.43	456.01	457.12	456.13	452.81	448.76	444.44	438.76	432.78	429.41	413.2	377.58	331.25	287.13	239.84	213.55	220.73	249.15	274.28	301.16	320.11	323.9	317.53	313.64	310.19	303.39	292.78	279.33	264.61	248.48	232.28	216.91	202.03	186.53	170.87	155.26	139.78	124.67	109.95	95.46	82.9	73.07	65.2	319.08
Portugal	1970	156.52	162	166.23	169.3	171.33	172.39	172.59	172.03	170.8	169	166.61	163.61	160.68	158.13	155.73	152.97	150.06	146.6	142.4	137.72	133.2	128.89	124.37	119.56	114.78	110.25	105.72	102.95	102.76	104.31	105.85	107.66	109.33	110.43	111.16	112.1	113.19	113.76	113.54	112.77	111.88	110.71	109.67	108.99	108.42	107.72	107.22	105.46	101.76	96.97	92.34	87.32	84.35	84.68	87.05	89.01	91.12	91.99	90.68	87.94	85.38	82.66	79.96	77.52	75.15	72.51	69.8	66.47	62.25	57.49	52.8	48.03	43.79	40.45	37.75	34.98	32.25	29.73	27.45	25.33	140.04
Puerto_Rico	1970	61.35	62.52	63.65	64.71	65.68	66.53	67.23	67.77	68.12	68.25	68.21	68.03	67.35	66.03	64.22	62.31	60.25	58.08	55.86	53.6	51.27	48.91	46.58	44.32	42.15	40.04	37.97	36.2	34.85	33.81	32.84	31.93	31.2	30.67	30.26	29.94	29.73	29.35	28.66	27.78	26.97	26.13	25.51	25.24	25.18	25.08	25.03	24.75	24.11	23.25	22.42	21.57	20.89	20.51	20.32	20.08	19.84	19.49	18.94	18.27	17.6	16.9	16.26	15.71	15.22	14.7	14.19	13.52	12.59	11.52	10.49	9.47	8.55	7.78	7.14	6.49	5.81	5.37	5.25	5.32	38.17
Qatar	1970	3.76	3.58	3.4	3.21	3.03	2.85	2.68	2.52	2.37	2.23	2.11	2	1.93	1.91	1.93	1.95	1.98	2.04	2.13	2.24	2.34	2.45	2.53	2.56	2.56	2.55	2.54	2.5	2.43	2.33	2.23	2.12	2.01	1.92	1.83	1.73	1.64	1.54	1.44	1.34	1.25	1.15	1.07	1	0.94	0.88	0.83	0.78	0.72	0.66	0.6	0.55	0.5	0.46	0.42	0.38	0.35	0.32	0.3	0.29	0.28	0.27	0.26	0.24	0.22	0.21	0.19	0.17	0.16	0.16	0.15	0.14	0.13	0.12	0.11	0.09	0.08	0.07	0.06	0.05	0.24
Republic_of_Korea	1970	856.32	855.58	859.79	867.63	877.83	889.07	900.06	909.51	916.11	918.58	919.96	923.3	905.56	856.74	788.6	722.08	652.01	596.4	566.01	552.31	536.15	521.53	506.79	489.28	470.97	455.54	440.99	432.4	432.26	437.17	441.69	447.44	447.1	436.66	419.54	403.62	387.83	371.21	354.23	337.3	319.85	301.44	287.04	278.89	274.71	270.22	266.64	260.6	250.14	237.03	224.86	212.71	202.37	195.02	189.59	183.76	177.97	171.75	164.65	156.92	149.52	142.56	134.49	124.7	114	103.56	92.89	84.24	78.74	75.29	71.72	68.61	64.56	58.72	51.84	45.53	39.4	34.04	29.88	26.56	117.02
Republic_of_Moldova	1970	62.45	65.26	68.08	70.85	73.5	75.99	78.25	80.21	81.83	83.04	83.88	84.42	84.04	82.48	79.99	77.39	74.82	71.16	66	60.05	54.29	48.37	44.26	42.96	43.62	44.13	44.69	45.96	47.97	50.38	52.95	55.94	57.46	56.62	54.27	52.11	49.68	48.06	47.9	48.61	48.93	49.07	48.89	48.15	46.97	45.91	45.15	43.28	39.76	35.35	31.07	26.36	23.88	24.95	28.2	31.09	34.35	35.87	34.43	31.13	28.23	25.19	22.89	21.97	21.89	21.52	21.16	20.36	18.83	16.85	15.01	13.19	11.62	10.46	9.58	8.69	7.81	7.05	6.42	5.88	33.25
Reunion	1970	14.54	14.84	15.02	15.09	15.07	14.95	14.76	14.5	14.18	13.82	13.39	12.89	12.44	12.11	11.83	11.51	11.23	10.73	9.91	8.91	7.95	6.98	6.22	5.81	5.64	5.46	5.3	5.2	5.13	5.08	5.08	5.1	5.12	5.11	5.08	5.07	5.07	5.01	4.87	4.67	4.47	4.25	4.09	4.02	4.01	3.99	3.97	3.89	3.7	3.44	3.2	2.95	2.76	2.67	2.64	2.6	2.56	2.5	2.39	2.25	2.12	2	1.87	1.74	1.61	1.48	1.35	1.24	1.14	1.05	0.96	0.88	0.8	0.75	0.7	0.65	0.62	0.57	0.52	0.46	2.46
Romania	1970	538.92	453.61	388.01	340.1	307.85	289.23	282.24	284.82	294.97	310.65	331.79	358.31	378.44	386.27	385.6	386.78	388.42	385.21	375.72	361.87	348.01	334.49	319.04	301.36	283.37	265.64	246.13	238.61	249.37	271.53	292.5	315.51	330.61	331.81	324.07	318.1	311.44	306.75	306.34	308.21	307.85	305.84	302.72	298.19	292.02	286.18	282.58	270.09	244.1	210.89	179.18	144.67	127.33	137.13	163.87	187.92	213.88	230.23	229.45	217.51	208.08	198.74	188.9	179.74	170.9	160.71	149.35	139.31	131.64	125.41	118.85	112.48	105.18	96.24	86.38	76.97	67.75	59.33	52.18	45.98	211.59
Russian_Federation	1970	1709.43	1786.32	1871.44	1962.33	2056.55	2151.64	2245.14	2334.59	2417.53	2491.52	2558.8	2621.63	2654	2644.03	2603.39	2554.22	2490.38	2427.83	2376.17	2326.63	2277.85	2250.56	2154.63	1951.68	1695.72	1452.48	1176.83	1085.86	1284.02	1657.26	2006.92	2396.57	2610.71	2529.7	2266.39	2036.79	1777.85	1644.87	1730.49	1945.38	2119.78	2302.23	2369.11	2246.49	2003.93	1787.73	1572.01	1386.95	1263.4	1185.51	1096.26	994.71	958.54	1016.76	1132.88	1245.56	1372.04	1443	1419.32	1333.99	1259.36	1181.23	1108.92	1054.4	1010.08	957.2	900.56	841.1	777.77	712.71	649.12	586.37	528.99	479.56	436.38	394.32	353.46	318.66	291.48	269.57	1548.85
Rwanda	1970	161.08	150.17	140.92	133.17	126.74	121.47	117.17	113.69	110.84	108.47	106.6	105.24	103.25	100.05	96.07	92.29	88.52	84.75	81.06	77.39	73.73	70.25	66.22	61.34	56.06	51.05	46.08	42.28	40.24	39.43	38.64	38.02	37.74	37.74	37.92	38.24	38.7	38.82	38.35	37.45	36.57	35.67	34.43	32.71	30.67	28.63	26.56	24.52	22.58	20.76	18.95	17.13	15.75	15.04	14.77	14.51	14.35	14.12	13.72	13.2	12.76	12.39	11.92	11.31	10.61	9.92	9.22	8.59	8.1	7.69	7.27	6.87	6.41	5.83	5.19	4.58	3.97	3.44	3.01	2.65	10.94
Saint_Lucia	1970	3.65	3.81	3.91	3.96	3.96	3.92	3.84	3.73	3.59	3.43	3.25	3.06	2.86	2.68	2.51	2.33	2.15	1.99	1.85	1.74	1.64	1.54	1.44	1.34	1.24	1.15	1.06	0.99	0.94	0.89	0.85	0.82	0.8	0.79	0.79	0.8	0.81	0.82	0.82	0.81	0.81	0.8	0.8	0.8	0.8	0.81	0.81	0.8	0.78	0.75	0.72	0.7	0.67	0.65	0.64	0.62	0.6	0.59	0.57	0.56	0.54	0.52	0.51	0.48	0.45	0.42	0.39	0.37	0.35	0.33	0.31	0.3	0.28	0.26	0.25	0.23	0.22	0.2	0.17	0.14	0.6
Saint_Vincent_Grenadines	1970	3.34	3.34	3.33	3.31	3.27	3.22	3.15	3.08	3	2.91	2.81	2.71	2.6	2.5	2.39	2.29	2.17	2.06	1.94	1.82	1.7	1.59	1.47	1.35	1.22	1.1	0.99	0.89	0.84	0.81	0.79	0.78	0.75	0.7	0.63	0.58	0.52	0.49	0.48	0.49	0.49	0.51	0.51	0.5	0.48	0.46	0.45	0.44	0.45	0.47	0.49	0.51	0.52	0.54	0.54	0.55	0.56	0.56	0.56	0.55	0.54	0.53	0.51	0.49	0.47	0.44	0.41	0.39	0.36	0.33	0.3	0.28	0.25	0.22	0.2	0.17	0.14	0.12	0.11	0.1	0.51
Samoa	1970	5.43	5.49	5.5	5.47	5.41	5.31	5.18	5.03	4.86	4.68	4.48	4.25	4.06	3.93	3.84	3.74	3.65	3.48	3.16	2.75	2.37	1.98	1.71	1.63	1.67	1.7	1.75	1.77	1.71	1.62	1.55	1.49	1.43	1.4	1.39	1.36	1.35	1.32	1.26	1.18	1.11	1.04	0.99	0.97	0.96	0.95	0.95	0.93	0.91	0.87	0.84	0.81	0.78	0.74	0.69	0.65	0.61	0.56	0.53	0.51	0.48	0.46	0.44	0.41	0.38	0.35	0.32	0.29	0.28	0.27	0.26	0.25	0.24	0.2	0.16	0.12	0.09	0.06	0.05	0.05	0.3
Sao_Tome_Principe	1970	3.52	3.21	2.95	2.73	2.54	2.38	2.25	2.14	2.06	1.99	1.93	1.89	1.85	1.81	1.77	1.73	1.7	1.65	1.56	1.46	1.35	1.24	1.15	1.09	1.04	1	0.95	0.9	0.84	0.77	0.7	0.64	0.59	0.55	0.52	0.5	0.47	0.46	0.48	0.52	0.55	0.59	0.61	0.61	0.6	0.58	0.57	0.56	0.54	0.52	0.5	0.48	0.46	0.45	0.45	0.45	0.45	0.44	0.41	0.39	0.35	0.33	0.3	0.29	0.28	0.27	0.26	0.25	0.24	0.24	0.23	0.23	0.22	0.2	0.18	0.16	0.14	0.13	0.12	0.12	0.62
Saudi_Arabia	1970	234.63	222.93	211.97	201.7	192.11	183.15	174.79	167.01	159.77	153.05	146.82	141.07	135.69	130.61	125.85	121.43	117.24	113.57	110.52	107.9	105.43	103.21	100.68	97.55	94.07	90.77	87.54	84.5	81.76	79.24	76.73	74.27	71.86	69.49	67.16	64.9	62.7	60.57	58.52	56.52	54.58	52.7	50.84	48.97	47.11	45.31	43.56	41.9	40.35	38.9	37.49	36.13	34.79	33.47	32.18	30.92	29.69	28.51	27.38	26.29	25.21	24.15	23.08	21.99	20.89	19.8	18.73	17.63	16.48	15.31	14.16	13.03	11.91	10.82	9.76	8.73	7.75	6.79	5.87	4.99	19
Senegal	1970	180.87	167.45	155.74	145.58	136.84	129.36	123	117.61	113.04	109.14	105.89	103.28	100.51	97.2	93.56	90.33	87.46	84.27	80.52	76.52	72.72	68.91	65.95	64.27	63.44	62.58	61.88	60.99	59.62	57.98	56.5	55.1	53.67	52.21	50.74	49.27	47.79	46.33	44.91	43.51	42.12	40.75	39.37	37.96	36.56	35.18	33.82	32.49	31.23	30.01	28.81	27.62	26.46	25.32	24.21	23.11	22.04	20.97	19.89	18.81	17.76	16.71	15.68	14.66	13.65	12.66	11.69	10.74	9.79	8.87	7.98	7.12	6.3	5.51	4.77	4.07	3.4	2.81	2.33	1.92	6.09
